distance_delta,packet_rate_delta,energy_delta,is_capture,is_flooder_attack,is_faker_attack,attack_success
1967,108,20,False,True,True,True
1745,15,20,True,False,True,True
1460,197,2,True,True,False,True
2737,124,19,True,False,True,True
4905,149,20,True,True,True,True
4641,170,20,True,True,True,True
4742,73,2,True,False,False,True
2339,57,11,True,False,True,False
3485,170,16,True,True,True,True
23,88,20,False,False,True,False
4177,139,5,True,True,True,True
1060,15,18,False,False,True,True
3103,141,13,True,True,True,True
4574,28,9,True,False,True,True
2043,72,10,False,False,True,True
2489,74,14,False,True,False,True
651,21,17,False,False,True,True
2449,192,0,False,True,False,True
906,60,20,False,False,True,True
396,142,7,False,True,True,True
1110,16,8,False,False,False,False
3043,128,5,False,False,False,False
4292,34,15,True,False,True,True
1293,183,19,False,True,True,True
2051,176,11,True,False,True,True
1698,151,4,True,False,False,True
2356,73,14,False,True,False,True
1515,181,0,True,True,False,False
2351,90,2,False,False,False,False
1725,128,4,False,False,False,False
680,113,16,False,True,True,False
4522,41,5,True,False,False,True
4678,102,20,True,True,True,True
430,112,1,False,True,False,True
2195,79,1,False,False,False,False
1986,138,8,False,True,False,False
4336,171,0,True,True,False,True
1286,125,18,False,False,True,True
3022,198,7,True,True,False,True
1351,166,16,False,True,True,True
1759,168,9,False,True,False,False
3263,62,14,True,False,True,True
3675,88,3,True,True,False,True
2192,56,13,False,False,False,False
1575,0,2,True,False,False,True
4954,130,17,True,False,True,False
2818,33,8,False,True,True,True
4708,32,18,True,False,True,False
57,148,17,False,True,True,True
4446,18,13,True,False,True,False
3295,0,2,True,False,False,True
3015,47,12,True,False,True,True
3261,78,7,True,True,True,True
1731,103,15,False,True,True,True
1404,69,19,False,False,True,False
51,125,10,False,True,False,True
1354,25,20,True,False,True,True
54,151,9,False,True,True,True
3125,159,6,True,False,False,False
1223,99,8,False,True,False,True
2500,37,5,True,False,False,False
4698,158,12,True,True,False,True
1116,140,16,False,False,True,True
1769,104,5,False,True,False,False
3556,98,6,False,True,True,False
1657,58,8,False,False,False,False
1492,40,8,True,False,True,False
1274,132,2,True,False,False,True
4580,173,8,True,False,False,True
4768,44,10,True,False,False,True
3251,61,12,False,True,True,True
3058,83,1,True,False,False,True
4405,101,4,True,False,False,True
3558,107,8,False,False,False,False
2308,149,1,True,True,False,False
3574,43,5,True,False,False,True
2652,139,4,True,True,False,True
4670,163,2,True,True,False,False
1486,62,20,True,False,True,False
1389,16,8,False,False,False,False
3532,59,1,True,False,False,False
61,172,14,False,True,True,False
338,85,13,False,True,True,True
1636,188,4,False,True,False,False
2284,146,6,True,True,True,True
3119,189,0,True,True,False,True
695,53,8,False,False,False,False
3136,160,0,True,True,False,True
2519,138,19,False,False,True,True
1664,78,15,True,False,True,True
4909,80,20,True,False,True,False
4344,79,11,True,False,True,True
3334,64,18,True,False,True,True
343,71,14,False,False,True,True
4514,33,7,True,False,False,True
4695,16,5,True,False,False,True
1213,136,6,False,True,True,True
3454,112,8,True,True,False,True
1561,178,0,True,True,False,True
3203,43,17,False,False,True,True
402,148,6,True,True,False,True
2893,127,16,False,False,True,True
4243,46,19,True,False,True,True
1805,54,0,True,False,False,True
1110,91,13,False,False,True,True
118,147,2,False,True,True,True
1882,94,1,True,True,False,True
3936,63,6,True,False,False,True
2579,102,12,True,True,True,True
3985,198,14,True,True,False,True
3229,152,19,True,True,True,True
3684,108,6,True,True,True,True
2662,75,17,False,True,True,True
2433,74,17,False,False,False,False
621,86,3,False,False,False,False
4408,18,10,True,False,False,True
192,17,2,False,False,False,False
371,91,6,False,False,False,False
1745,101,12,False,False,True,False
1308,93,15,False,True,True,False
3233,191,9,True,True,False,True
2337,33,9,False,False,False,False
1886,128,6,False,True,True,True
2697,121,19,True,False,True,False
1892,122,3,False,False,False,False
292,194,0,True,True,False,False
1576,67,4,False,True,False,False
2219,14,16,False,False,True,True
3720,63,13,True,False,True,True
3254,54,16,True,True,True,True
2514,175,11,True,True,False,True
4463,172,4,True,True,False,False
324,83,8,False,True,True,True
647,11,19,False,False,True,True
3374,185,7,True,True,True,True
2900,112,6,True,True,True,True
1031,161,1,False,False,False,False
1793,80,9,False,False,True,True
4249,80,10,True,False,False,True
2755,59,3,True,False,False,True
747,96,15,False,True,True,False
1750,97,3,False,False,False,False
4394,53,9,True,False,False,True
3780,92,20,True,True,True,True
4684,69,11,True,True,True,True
902,26,0,False,False,False,False
3363,84,18,False,True,True,True
1803,106,3,True,True,False,True
3928,24,11,True,False,True,True
1632,175,1,False,False,False,False
2723,84,17,True,True,False,False
683,25,9,False,False,False,False
3248,156,8,True,True,True,True
4994,59,3,True,False,False,True
1865,82,15,False,False,True,True
1643,57,4,True,False,False,True
3899,22,2,True,False,False,False
1757,199,3,True,True,False,True
538,87,12,False,True,True,True
227,120,7,False,True,False,True
343,168,13,False,True,True,True
422,124,4,False,True,False,True
3770,109,6,True,True,False,True
1188,19,8,False,False,True,False
650,157,11,False,True,True,True
991,108,6,False,True,False,True
4113,179,9,True,True,False,False
52,66,16,False,False,True,True
4892,125,18,True,False,True,True
4815,158,12,True,False,True,True
201,114,5,False,True,False,True
1594,116,2,True,True,False,True
896,51,0,True,False,False,True
1105,186,5,False,True,False,True
2947,118,18,True,True,True,True
3015,144,1,False,True,False,True
2578,52,8,True,False,True,True
1836,144,11,True,True,False,True
3244,178,16,True,True,True,True
3404,128,5,True,True,False,True
1421,80,3,False,True,False,True
4760,7,3,True,False,False,True
1457,192,1,False,True,False,True
3205,177,5,True,True,False,True
3879,142,13,True,True,True,True
4453,181,11,True,True,True,True
2735,192,16,True,True,True,True
4632,111,15,True,True,True,True
2249,90,8,False,False,False,False
391,4,15,False,False,False,False
2631,84,1,False,True,False,True
2485,199,9,False,True,False,True
3474,49,8,False,True,False,True
1316,19,13,False,False,True,False
3627,102,20,True,True,True,True
4210,54,11,True,False,True,True
600,48,14,False,False,False,False
1780,144,4,False,True,False,True
2703,5,5,False,False,False,False
4363,175,17,True,True,True,True
2951,93,6,False,True,False,True
4078,110,18,True,True,True,True
2746,41,4,True,True,False,True
2747,45,18,False,False,True,False
4671,90,7,True,True,True,True
3077,79,2,True,True,False,True
2045,29,1,False,True,False,True
4414,116,19,True,True,True,True
2598,57,0,True,False,False,False
4972,175,9,True,True,False,True
4802,84,11,True,False,False,True
3721,23,17,False,False,True,True
2438,79,11,False,False,True,True
3254,62,13,True,False,True,True
2196,151,1,False,True,False,True
592,169,6,False,True,False,True
1171,18,11,False,False,False,False
1147,156,5,False,True,False,False
4500,116,2,True,True,False,True
4781,28,2,True,False,False,True
158,17,5,False,False,False,False
1577,9,1,True,False,False,True
648,28,16,False,False,True,True
3060,163,20,True,True,True,True
4104,63,15,True,False,True,True
3864,199,20,True,True,True,True
1068,36,4,False,False,False,False
3501,6,7,False,False,False,False
3616,159,18,True,True,True,True
2502,164,0,False,True,False,False
996,33,2,False,False,False,False
1508,135,16,False,False,True,True
2614,91,19,False,False,True,True
3453,107,13,True,False,True,False
3665,1,6,False,False,True,True
3190,16,5,True,False,False,True
3108,4,3,True,False,False,True
2074,111,17,True,True,True,True
1038,76,20,True,False,True,False
3877,197,13,True,True,True,True
4160,177,16,True,True,False,True
3843,15,10,False,False,False,False
4155,160,19,True,True,True,True
1690,186,17,False,True,True,True
4755,52,4,True,False,True,False
3301,139,9,True,False,False,True
3188,55,7,False,False,False,False
2401,176,8,True,True,False,False
2105,181,18,True,False,False,True
761,90,18,False,False,True,False
4112,7,17,True,False,True,True
2925,70,4,True,False,False,True
1424,53,6,False,False,True,True
2929,14,19,False,False,True,False
2340,157,8,True,True,True,True
3641,102,14,True,False,True,True
4778,172,6,True,True,False,True
4333,189,20,True,False,False,False
3746,7,16,True,False,False,True
1949,29,0,False,False,False,False
2930,18,6,False,False,False,False
3789,100,6,False,True,False,True
1082,28,10,False,False,True,True
3722,150,19,True,True,True,True
702,111,9,False,False,True,True
1001,167,16,False,True,True,True
4741,142,0,True,False,False,False
3817,185,9,True,True,False,False
1742,72,18,False,True,True,True
2574,100,1,True,True,False,True
3358,75,3,True,True,False,False
777,18,4,False,False,False,False
1728,66,5,True,False,False,False
2248,118,18,True,False,True,True
1725,103,3,False,False,False,False
4969,102,5,True,True,False,False
1654,166,18,False,False,True,True
2390,165,16,False,True,True,True
3977,62,14,True,True,True,True
4439,28,4,True,False,False,False
375,90,4,False,False,False,False
3996,189,19,True,True,False,False
2910,159,3,True,True,False,True
2439,71,11,True,False,False,True
3982,10,17,True,False,True,True
2236,44,18,True,False,True,True
1257,96,0,False,False,False,False
418,172,15,False,True,True,True
3903,143,0,True,False,False,False
2167,7,5,True,False,True,True
1722,110,5,True,True,False,True
4157,193,8,True,True,False,True
829,115,9,False,True,False,True
3735,185,1,False,False,False,False
2038,67,11,True,False,False,False
3981,194,14,True,True,True,True
4532,181,6,True,True,False,True
1243,32,2,True,False,False,True
479,193,9,False,True,True,True
4860,157,14,True,False,True,True
2024,108,11,False,True,True,True
4963,84,16,True,True,False,True
316,113,16,False,False,True,False
3312,82,1,False,False,False,False
3590,34,5,True,False,False,True
3164,88,1,True,True,False,True
929,146,20,False,True,False,True
4692,15,16,True,False,True,False
3295,119,8,False,True,False,False
4198,75,14,True,True,False,True
2352,9,8,True,False,True,False
3187,100,18,False,False,False,False
129,137,15,False,True,True,True
2644,163,11,True,True,True,True
65,82,0,False,False,False,False
4688,112,5,True,True,False,False
4883,157,7,True,True,True,True
1841,74,1,False,False,False,False
54,50,5,False,False,False,False
2424,30,5,False,False,False,False
1279,188,14,False,True,False,True
1004,15,12,False,False,False,False
4482,157,14,True,True,False,True
2399,19,5,True,False,False,False
3838,97,14,True,False,True,True
2869,17,0,False,False,False,False
2578,11,12,True,False,True,True
2105,200,5,True,True,True,True
1713,140,1,False,True,False,True
4097,41,15,True,False,True,True
4601,151,20,True,True,False,True
4554,49,13,True,False,True,True
447,105,17,False,True,True,True
4374,49,4,True,False,False,True
3680,192,18,True,True,True,True
846,9,14,False,False,True,True
1978,89,13,False,True,True,True
4996,181,10,True,True,False,True
4254,131,12,True,False,True,True
4345,111,19,True,True,True,True
3582,70,1,True,True,False,True
1965,72,16,False,True,True,False
4671,74,10,True,False,False,True
161,56,5,False,False,False,False
2006,50,20,True,False,True,True
4907,190,4,True,True,True,True
1796,119,13,False,True,True,True
4150,90,18,True,False,True,True
731,27,13,False,False,False,False
3193,179,4,False,True,True,True
4891,113,14,True,True,True,True
3086,123,6,True,True,False,True
1155,189,4,False,True,False,True
1185,81,14,False,False,True,True
3853,62,9,True,False,False,True
3487,131,5,True,True,False,True
2490,66,10,False,False,True,False
4773,67,10,True,False,False,True
623,13,18,False,False,True,False
3511,128,19,True,False,True,True
2920,20,2,True,False,False,True
2065,27,2,False,False,False,False
3322,83,2,False,False,False,False
4209,98,8,True,True,False,True
1672,46,4,False,False,False,False
2669,117,12,True,True,False,True
4658,63,2,True,False,False,True
1899,186,6,False,True,False,True
4095,122,19,True,True,True,True
2966,80,1,True,False,False,True
238,167,18,False,False,True,True
3094,72,7,True,False,True,False
2248,198,10,False,True,True,False
3336,63,5,True,True,False,True
3617,175,12,True,True,False,True
701,124,16,False,True,True,True
1837,146,16,False,True,True,True
1676,163,6,False,True,False,True
2225,138,18,True,False,True,True
3188,133,12,False,True,True,True
134,113,3,False,False,False,False
2558,104,17,True,True,True,True
3066,63,7,True,False,True,True
3134,144,20,False,False,True,True
936,175,8,False,True,True,True
995,122,20,True,True,True,True
4240,73,4,True,False,False,True
677,58,10,True,False,True,True
896,180,8,True,True,False,False
2923,119,2,True,False,False,True
3105,72,19,True,True,True,True
480,64,13,False,True,True,True
3884,17,18,True,False,True,True
2788,190,15,True,False,False,False
2786,44,11,False,False,False,False
4510,48,4,True,False,False,True
2917,162,20,True,True,True,True
4671,134,15,True,True,True,True
1543,99,19,False,True,True,True
102,118,8,False,False,False,False
3103,177,7,True,True,True,True
2738,172,12,False,True,False,True
