distance_delta,packet_rate_delta,energy_delta,is_hijack,is_flooder_attack,is_faker_attack,attack_success
64,118,16,True,True,True,True
167,142,8,True,True,True,True
80,145,17,True,True,True,True
134,136,13,True,True,True,True
166,106,15,True,True,True,True
150,72,7,True,True,True,True
97,71,10,True,True,True,True
16,192,9,False,True,True,True
59,188,6,True,True,True,True
184,45,2,True,True,True,True
101,171,18,True,True,True,True
38,30,16,True,True,True,True
101,184,15,True,True,True,True
61,190,14,True,True,True,True
85,106,5,True,True,True,True
72,27,14,True,False,True,True
35,2,16,True,False,True,True
57,129,11,True,True,True,True
17,4,9,True,False,True,True
158,144,11,True,True,True,True
117,187,18,True,True,True,True
118,156,18,True,True,True,True
193,178,4,True,True,False,True
106,105,3,True,True,False,True
74,192,16,True,True,True,True
189,87,7,True,True,True,True
120,84,18,True,True,True,True
134,47,11,True,True,True,True
189,150,11,True,True,True,True
136,66,5,True,True,True,True
42,130,4,True,True,True,True
187,30,5,True,False,False,True
106,53,7,True,True,False,True
117,5,3,True,False,False,True
98,34,7,True,False,True,True
200,52,19,True,True,True,True
153,64,2,True,True,True,True
1,135,16,False,True,True,True
107,25,4,True,False,False,True
74,133,5,True,True,True,True
182,80,17,True,True,True,True
192,53,5,True,True,True,True
164,107,4,True,True,False,True
194,161,12,True,True,True,True
44,46,14,False,False,True,True
43,52,14,True,True,True,True
122,186,16,True,True,True,True
194,177,1,True,True,False,False
33,148,12,False,True,True,True
50,84,3,False,True,False,True
0,148,18,False,True,True,True
71,164,12,True,True,True,True
179,179,13,True,True,True,True
181,165,6,True,True,True,True
137,174,17,True,True,True,True
30,89,4,False,True,False,True
91,176,3,True,True,False,True
52,114,20,True,True,True,True
182,79,5,True,True,False,False
101,126,18,True,True,True,True
183,6,2,True,False,False,False
89,109,14,True,True,True,True
189,197,20,True,True,True,True
108,141,8,True,True,True,True
5,45,6,False,False,True,False
129,48,9,True,True,True,True
85,1,2,True,False,False,True
140,100,1,True,True,False,True
83,61,7,True,True,True,True
50,189,4,False,True,False,False
198,52,15,True,True,True,True
3,107,4,False,True,True,True
184,68,19,True,True,True,True
119,171,20,True,True,True,True
92,84,1,True,True,False,True
56,182,3,True,True,False,True
191,17,11,True,False,True,True
6,191,5,False,True,False,True
112,63,10,True,True,True,True
153,167,15,True,True,True,True
107,146,4,True,True,True,True
193,42,4,True,True,True,True
177,27,10,True,True,True,True
69,18,3,True,False,True,True
97,174,16,True,True,True,True
121,112,10,True,True,True,True
128,138,9,True,True,True,True
22,11,9,False,False,True,True
187,13,17,True,False,True,True
113,25,18,True,False,True,True
6,171,16,False,True,True,True
69,147,0,True,True,False,False
157,141,6,True,True,False,True
11,136,17,False,True,True,True
170,6,20,True,True,True,True
176,104,0,True,True,False,True
6,177,12,False,True,True,False
123,55,13,True,True,True,True
155,77,4,True,True,False,True
132,178,8,True,True,True,True
108,86,13,True,True,True,True
138,151,12,True,True,True,True
173,19,15,True,False,True,True
81,93,18,True,True,True,True
146,194,9,True,True,True,True
102,134,8,True,True,True,True
172,157,5,True,True,True,True
78,126,6,True,True,True,True
26,181,0,False,True,False,True
52,92,5,False,True,True,True
41,37,3,False,False,False,False
36,73,10,True,True,True,True
70,164,16,True,True,True,True
49,188,6,True,True,True,True
164,143,7,True,True,True,True
29,48,1,False,False,False,False
157,166,13,True,True,True,True
89,145,13,True,True,True,True
142,91,14,True,True,True,True
16,28,20,True,False,True,False
168,198,18,True,True,True,True
133,70,18,True,True,True,True
182,50,1,True,True,False,True
177,82,8,True,True,True,True
39,72,13,False,True,True,True
99,185,14,True,True,True,True
119,159,3,True,True,False,True
143,36,11,True,False,True,True
56,122,10,True,True,True,True
83,76,13,True,True,True,True
44,73,4,True,True,False,False
133,68,5,True,True,False,True
16,91,2,False,True,False,True
77,142,10,True,True,True,True
187,146,13,True,True,True,True
88,25,14,True,False,True,True
87,2,19,True,False,True,True
105,185,19,True,True,True,True
94,52,1,True,True,False,True
142,187,13,True,True,True,True
59,24,11,False,False,True,True
142,175,19,True,True,True,True
176,45,12,True,True,True,True
38,161,14,True,True,True,True
145,5,3,True,False,False,True
52,76,8,False,True,True,True
28,5,14,False,False,True,True
74,153,17,True,True,True,True
0,44,10,False,True,True,True
183,129,20,True,True,True,True
105,75,20,True,True,True,True
114,83,7,True,True,False,True
37,153,11,False,True,True,True
21,102,0,False,True,False,True
133,54,17,True,True,True,True
47,185,2,False,True,False,True
156,144,12,True,True,True,True
196,69,12,True,True,True,True
127,71,2,True,True,False,True
37,112,1,False,True,True,True
120,1,3,True,False,True,False
12,145,3,False,True,False,True
174,184,1,True,True,False,True
66,8,19,True,False,True,False
18,1,16,False,False,True,True
135,31,9,True,False,True,True
42,151,19,False,True,True,True
50,14,1,True,False,True,True
29,14,5,False,True,False,True
67,152,12,True,True,True,True
18,95,18,False,True,True,True
102,122,8,True,True,True,True
149,168,5,True,True,False,True
90,93,9,True,True,True,True
38,92,10,False,True,True,False
189,72,5,True,True,False,True
7,104,6,False,True,True,True
195,176,1,True,True,False,True
177,44,19,True,True,True,True
73,181,2,True,True,False,True
197,9,2,True,False,False,False
155,100,11,True,True,True,True
20,153,1,False,True,False,True
53,65,18,False,True,True,True
12,186,6,False,True,True,True
181,25,13,True,False,True,True
149,14,19,True,False,True,True
60,86,1,False,True,False,False
173,90,0,True,True,False,True
85,102,17,True,True,True,True
85,56,11,True,True,True,True
93,164,3,True,True,False,True
152,65,0,True,True,False,False
75,135,2,True,True,False,True
120,199,16,True,True,True,True
101,110,10,True,True,True,True
186,92,15,True,True,True,True
133,132,14,True,True,True,True
64,104,7,True,True,True,True
140,94,20,True,True,True,True
50,36,1,False,True,False,True
59,124,0,True,True,False,True
51,69,15,False,True,True,True
0,109,0,False,True,False,True
4,162,5,False,True,False,True
141,26,19,True,True,True,True
27,123,8,True,True,True,True
189,79,19,True,True,True,True
124,188,17,True,True,True,True
157,137,6,True,True,False,True
173,46,1,True,False,False,True
182,39,1,True,False,False,True
109,25,11,True,False,True,True
131,65,12,True,True,True,True
121,185,12,True,True,True,True
67,56,1,True,True,False,True
22,182,20,False,True,True,True
60,157,3,True,True,False,True
158,12,19,True,False,True,True
40,28,0,False,True,False,True
169,64,17,True,True,True,True
12,133,11,False,True,True,False
50,12,16,True,False,True,True
109,116,9,True,True,True,True
179,47,0,True,True,False,True
193,139,8,True,True,True,True
79,89,1,True,True,False,True
176,110,18,True,True,True,True
92,178,8,True,True,True,True
33,114,1,True,True,False,True
38,5,8,False,False,True,True
151,172,10,True,True,True,True
81,87,0,True,True,False,True
28,128,16,False,True,True,True
128,155,6,True,True,True,True
11,34,6,False,True,False,True
86,199,18,True,True,True,True
159,89,16,True,True,True,True
163,82,16,True,True,True,True
153,122,1,True,True,False,True
45,199,10,False,True,True,True
63,35,17,True,False,True,False
189,21,8,True,False,True,True
157,112,14,True,True,True,True
191,158,11,True,True,True,True
198,87,14,True,True,True,True
108,119,3,True,True,False,True
199,147,5,True,True,False,True
26,18,6,False,False,True,True
51,189,10,False,True,True,True
139,77,5,True,True,False,True
62,16,17,True,False,True,True
4,14,20,False,True,True,False
178,161,0,True,True,False,False
140,159,12,True,True,True,True
138,121,6,True,True,False,True
83,159,6,True,True,True,True
48,156,14,True,True,True,True
55,195,1,True,True,False,True
51,127,9,False,True,True,True
128,51,13,True,True,True,True
24,80,6,True,True,False,True
114,141,0,True,True,False,True
161,107,9,True,True,True,True
139,88,6,True,True,True,True
57,122,2,False,True,False,True
194,67,14,True,True,True,True
146,118,4,True,True,False,True
165,160,18,True,True,True,True
94,128,4,True,True,False,True
131,84,14,True,True,True,True
69,33,4,True,False,False,True
89,173,18,True,True,True,True
112,36,17,True,False,True,True
79,190,3,True,True,True,True
128,85,3,True,True,False,True
121,194,11,True,True,True,True
159,155,6,True,True,False,True
42,123,17,True,True,True,True
132,105,16,True,True,True,True
24,149,1,False,True,False,True
181,71,16,True,True,True,True
20,105,4,False,True,False,True
119,50,6,True,True,True,True
75,26,5,True,True,False,True
194,10,3,True,False,False,True
104,157,14,True,True,True,True
22,97,15,False,True,True,False
150,5,18,True,False,True,True
186,50,2,True,False,True,True
32,199,19,False,True,True,True
49,138,18,False,True,True,False
196,165,3,True,True,True,True
34,115,3,True,True,True,True
124,152,2,True,True,False,True
84,47,19,True,False,True,True
147,34,13,True,False,True,True
54,170,4,True,True,False,False
8,97,4,False,True,False,True
39,47,10,False,False,True,True
125,78,12,True,True,True,True
91,112,17,True,True,True,True
114,154,3,True,True,False,False
140,160,0,True,True,False,True
189,93,4,True,True,True,True
92,74,14,True,True,True,True
171,117,18,True,True,True,True
178,111,13,True,True,True,True
183,149,2,True,True,False,True
163,141,17,True,True,True,True
113,168,20,True,True,True,True
91,67,14,True,True,True,True
31,71,4,False,True,False,True
18,6,19,False,False,True,True
8,114,13,True,True,True,True
162,156,0,True,True,False,True
141,115,16,True,True,True,True
44,189,20,False,True,True,True
137,5,20,True,False,True,False
168,19,16,True,False,True,False
6,155,12,False,True,True,True
145,39,7,True,False,True,True
73,147,15,True,True,True,True
200,96,0,True,True,False,True
134,142,18,True,True,True,True
15,22,17,False,False,True,True
192,90,11,True,True,True,True
172,86,14,True,True,True,True
29,98,8,False,True,True,True
145,177,3,True,True,True,True
107,49,0,True,True,False,True
177,94,10,True,True,True,True
19,177,18,True,True,True,True
49,172,12,True,True,True,True
199,94,0,True,True,False,True
171,46,9,True,False,True,True
179,185,20,True,True,True,True
157,146,14,True,True,True,True
55,56,1,False,True,False,True
180,2,9,True,False,True,True
120,184,11,True,True,True,True
78,145,4,True,True,True,True
105,9,12,True,False,True,False
195,47,18,True,True,True,True
4,171,6,False,True,True,True
152,119,20,True,True,True,True
19,150,17,False,True,True,True
104,127,4,True,True,False,False
153,148,3,True,True,False,False
103,137,18,True,True,True,True
52,119,4,False,True,False,False
29,3,14,False,False,True,False
14,14,0,False,False,False,False
177,200,15,True,True,True,True
146,116,0,True,True,False,True
100,137,10,True,True,True,True
125,39,2,True,False,False,False
130,153,1,True,True,False,False
49,171,1,False,True,False,True
75,111,6,True,True,False,True
16,35,1,False,False,False,False
97,22,2,True,True,False,False
53,39,6,False,True,False,True
19,51,2,True,False,False,True
65,56,1,True,True,False,True
19,196,19,False,True,True,True
51,176,3,False,True,False,False
114,15,0,True,False,False,True
136,195,2,True,True,True,True
90,31,8,True,False,True,False
140,165,1,True,True,False,True
40,196,6,False,True,False,True
191,89,5,True,True,True,True
154,86,15,True,True,True,True
159,107,12,True,True,True,True
15,37,10,False,False,True,True
141,177,7,True,True,True,True
144,97,8,True,True,True,True
147,67,9,True,True,True,True
71,140,1,True,True,False,True
91,169,13,True,True,True,True
101,89,17,True,True,True,True
18,8,18,False,False,True,False
28,88,2,False,True,False,False
184,67,3,True,True,False,True
98,108,8,True,True,True,True
151,118,15,True,True,True,True
6,69,7,True,True,False,True
38,42,0,False,True,False,True
70,188,8,True,True,True,True
80,75,4,True,True,False,False
36,188,17,True,True,True,True
128,171,8,True,True,True,True
199,161,0,True,True,False,True
175,49,6,True,True,True,True
43,117,1,False,True,False,True
156,9,1,True,False,False,True
125,128,3,True,True,False,True
170,158,18,True,True,True,True
75,66,17,True,True,True,True
113,39,5,True,False,False,True
103,10,15,True,False,True,False
103,91,8,True,True,True,True
45,101,16,False,True,True,True
105,65,16,True,True,True,True
95,0,2,True,False,False,True
106,71,1,True,True,False,True
123,30,20,True,True,True,True
39,175,15,False,True,True,True
25,4,1,False,False,False,False
147,154,6,True,True,False,True
160,62,10,True,True,True,True
68,152,6,True,True,False,False
91,5,17,True,False,True,True
33,91,8,False,True,True,True
119,96,14,True,True,True,True
122,200,14,True,True,True,True
60,59,10,False,True,True,True
11,142,6,False,True,True,True
122,135,16,True,True,True,True
162,179,1,True,True,False,True
80,132,13,True,True,True,True
155,61,17,True,True,True,True
6,129,9,False,True,True,False
129,76,7,True,True,True,True
33,1,4,False,False,False,False
192,154,9,True,True,True,True
21,46,9,False,True,True,True
104,42,1,True,False,False,True
77,174,5,True,True,False,False
162,100,12,True,True,True,True
132,135,0,True,True,False,True
89,23,11,True,False,True,True
60,144,8,False,True,True,True
108,54,19,True,True,True,True
98,9,12,True,False,True,True
103,177,11,True,True,True,True
73,140,4,True,True,True,True
3,98,16,False,True,True,False
145,2,15,True,False,True,False
29,198,7,False,True,True,True
176,123,16,True,True,True,True
80,24,18,True,True,True,True
169,179,20,True,True,True,True
106,158,17,True,True,True,True
53,92,1,True,True,True,True
43,43,10,True,False,True,True
